#{"t_start": 1605291836.632368, "env_id": null}
r,l,t
-1,2,1015.199322
-1,2,1015.201032
0,1,1015.201936
-1,2,1015.203646
-1,2,1015.205357
-1,2,1015.207075
-1,2,1015.208786
-1,2,1015.210501
-1,2,1015.212217
-1,2,1015.21393
-1,2,1015.215642
0,1,1015.216548
0,1,1015.217452
-1,2,1015.219165
-1,2,1015.220881
-1,2,1015.222601
0,1,1015.223506
-1,2,1015.225224
0,1,1015.226125
-1,2,1015.227841
-1,2,1015.229553
-1,2,1015.231266
-1,2,1015.232988
-1,2,1015.234704
-1,2,1015.236413
-1,2,1015.238132
0,1,1015.239033
-1,2,1015.24075
0,1,1015.241653
-1,2,1015.243365
-1,2,1015.245075
-1,2,1015.246789
-1,2,1015.248503
-1,2,1015.250216
-1,2,1015.251934
-1,2,1015.253643
0,1,1015.254541
-1,2,1015.256258
0,1,1015.25716
-1,2,1015.25887
-1,2,1015.260583
-1,2,1015.262357
-1,2,1015.264092
-1,2,1015.265799
-1,2,1015.267505
0,1,1015.268401
-1,2,1015.270112
-1,2,1015.271832
0,1,1015.272752
0,1,1015.273655
-1,2,1015.275381
-1,2,1015.277088
-1,2,1015.278795
-1,2,1015.280502
-1,2,1015.282219
-1,2,1015.283929
-2,3,1015.286446
-1,2,1015.288155
-1,2,1015.289872
-1,2,1015.291587
-1,2,1015.293295
-1,2,1015.295005
-1,2,1015.296735
-1,2,1015.298452
-1,2,1015.300163
-1,2,1015.301879
-1,2,1015.303591
-1,2,1015.305305
-1,2,1015.307016
0,1,1015.307917
-1,2,1015.309649
0,1,1015.310546
-1,2,1015.312262
-1,2,1015.313975
-1,2,1015.315687
-1,2,1015.317397
0,1,1015.318295
-1,2,1015.32001
-1,2,1015.321726
-1,2,1015.323432
-1,2,1015.325139
-1,2,1015.326845
-1,2,1015.328558
-1,2,1015.330267
-1,2,1015.331981
-1,2,1015.333686
-1,2,1015.335396
-1,2,1015.337105
-1,2,1015.338814
-1,2,1015.340531
-1,2,1015.342244
-1,2,1015.343956
0,1,1015.344854
-2,3,1015.347382
-1,2,1015.349096
-1,2,1015.350807
-1,2,1015.352644
-1,2,1015.354354
-1,2,1015.356066
-1,2,1015.357769
-1,2,1015.359479
-1,2,1015.361182
-1,2,1015.362893
-1,2,1015.364591
-1,2,1015.366293
-1,2,1015.367993
-1,2,1015.369697
-1,2,1015.371411
-1,2,1015.373119
-1,2,1015.374827
0,1,1015.375725
0,1,1015.37662
-2,3,1015.379128
-1,2,1015.380826
0,1,1015.381723
0,1,1015.382618
-1,2,1015.384323
0,1,1015.385218
-1,2,1015.386921
0,1,1015.387813
-1,2,1015.38952
-1,2,1015.39122
-1,2,1015.39293
-1,2,1015.394634
-2,3,1015.397145
-1,2,1015.398854
-1,2,1015.400551
-1,2,1015.402254
-1,2,1015.403953
-1,2,1015.405962
-1,2,1015.407736
0,1,1015.408637
-1,2,1015.410358
-1,2,1015.412073
-1,2,1015.413789
-1,2,1015.415509
-1,2,1015.417224
-1,2,1015.418931
-1,2,1015.420649
0,1,1015.421832
-1,2,1015.424369
-1,2,1015.426118
-1,2,1015.427838
-1,2,1015.429553
0,1,1015.430453
-1,2,1015.432172
-1,2,1015.433879
-1,2,1015.435596
-1,2,1015.437424
-1,2,1015.439432
0,1,1015.440704
-1,2,1015.44245
-1,2,1015.444163
0,1,1015.445064
-2,3,1015.447593
0,1,1015.448487
0,1,1015.449381
0,1,1015.450277
0,1,1015.451175
-1,2,1015.452887
-1,2,1015.454591
0,1,1015.455491
-1,2,1015.457199
-1,2,1015.458908
-1,2,1015.460614
0,1,1015.461508
-1,2,1015.463209
-1,2,1015.46491
0,1,1015.465805
-1,2,1015.467512
-1,2,1015.469213
-1,2,1015.470912
-1,2,1015.472929
0,1,1015.473876
-1,2,1015.475604
0,1,1015.476506
-1,2,1015.478226
-1,2,1015.479943
-1,2,1015.481662
-1,2,1015.483487
-1,2,1015.485208
-1,2,1015.486919
-1,2,1015.489343
-1,2,1015.49122
-1,2,1015.493031
-1,2,1015.49475
-1,2,1015.496457
-1,2,1015.498168
0,1,1015.499065
0,1,1015.499963
-1,2,1015.501673
0,1,1015.502575
0,1,1015.50347
-1,2,1015.505372
0,1,1015.506516
-1,2,1015.508268
0,1,1015.509357
-1,2,1015.511145
-1,2,1015.512845
-1,2,1015.514612
-1,2,1015.516327
-1,2,1015.518038
0,1,1015.518936
0,1,1015.519835
-1,2,1015.522053
-1,2,1015.52429
0,1,1015.525203
0,1,1015.526104
-1,2,1015.527822
-1,2,1015.52954
-1,2,1015.531245
-1,2,1015.532952
-1,2,1015.534662
-1,2,1015.536365
-1,2,1015.538188
0,1,1015.53935
0,1,1015.540353
0,1,1015.541261
-1,2,1015.542967
-1,2,1015.544663
-1,2,1015.546358
-1,2,1015.548096
-1,2,1015.549812
-1,2,1015.551525
-1,2,1015.553243
-1,2,1015.555513
-1,2,1015.557619
0,1,1015.558521
-1,2,1015.560242
-1,2,1015.56195
0,1,1015.562849
-1,2,1015.564569
-1,2,1015.566293
-1,2,1015.568004
-1,2,1015.569706
0,1,1015.570706
-1,2,1015.572663
-1,2,1015.574686
-1,2,1015.576598
-1,2,1015.578321
-1,2,1015.580083
0,1,1015.581237
-1,2,1015.583225
-1,2,1015.584941
-1,2,1015.586652
-2,3,1015.590043
-1,2,1015.591822
-1,2,1015.59354
-2,3,1015.596055
-1,2,1015.597759
0,1,1015.598657
-1,2,1015.600367
-1,2,1015.602077
-1,2,1015.603853
-1,2,1015.605581
-1,2,1015.607647
-1,2,1015.609422
-1,2,1015.611144
-1,2,1015.612864
-2,3,1015.615399
-1,2,1015.617114
0,1,1015.618014
-1,2,1015.619732
0,1,1015.620631
-1,2,1015.623155
-1,2,1015.62501
-2,3,1015.627542
-1,2,1015.629251
-1,2,1015.630961
-1,2,1015.632667
-1,2,1015.634372
-1,2,1015.636073
-1,2,1015.637946
0,1,1015.638933
-1,2,1015.640656
-1,2,1015.642382
-1,2,1015.644098
-1,2,1015.645814
-1,2,1015.647627
-1,2,1015.649736
-1,2,1015.651448
-1,2,1015.653162
-1,2,1015.654877
-1,2,1015.656583
-1,2,1015.658497
0,1,1015.659456
-1,2,1015.661174
-1,2,1015.662885
-2,3,1015.665415
-1,2,1015.667123
-1,2,1015.668835
-1,2,1015.670547
-1,2,1015.672256
-1,2,1015.674134
-1,2,1015.675933
0,1,1015.676845
-1,2,1015.678564
-1,2,1015.680283
-1,2,1015.681996
-1,2,1015.683714
-1,2,1015.685428
-1,2,1015.687141
-1,2,1015.688857
-1,2,1015.690576
-1,2,1015.692377
0,1,1015.693285
-1,2,1015.695002
-1,2,1015.696711
0,1,1015.697607
-1,2,1015.699317
-1,2,1015.701029
-1,2,1015.702738
-1,2,1015.70444
0,1,1015.705337
-1,2,1015.70733
0,1,1015.708307
-1,2,1015.710039
-1,2,1015.711755
0,1,1015.712654
0,1,1015.713555
0,1,1015.714458
-1,2,1015.716174
-1,2,1015.717941
0,1,1015.718841
-1,2,1015.720558
-1,2,1015.723071
-1,2,1015.724906
0,1,1015.72581
-1,2,1015.72752
0,1,1015.728421
-1,2,1015.730139
-1,2,1015.731851
-2,3,1015.734369
-1,2,1015.73607
-1,2,1015.737838
-1,2,1015.739556
-1,2,1015.741547
-1,2,1015.743333
-1,2,1015.74507
-1,2,1015.746794
-1,2,1015.748517
-1,2,1015.750234
-1,2,1015.751948
-1,2,1015.753664
0,1,1015.754586
-1,2,1015.757202
-1,2,1015.758962
-1,2,1015.760669
-1,2,1015.762377
-1,2,1015.764081
-1,2,1015.765881
-1,2,1015.767606
0,1,1015.768504
-1,2,1015.770213
-1,2,1015.771988
-2,3,1015.774638
-1,2,1015.776377
-1,2,1015.778138
-1,2,1015.779843
-1,2,1015.781542
-1,2,1015.78324
-1,2,1015.784933
-1,2,1015.786628
0,1,1015.787568
-1,2,1015.789291
-1,2,1015.791002
-1,2,1015.792718
-1,2,1015.794427
-1,2,1015.796128
0,1,1015.797019
-1,2,1015.798728
0,1,1015.799619
-1,2,1015.80136
-1,2,1015.803066
-1,2,1015.804765
-1,2,1015.806532
-1,2,1015.808246
-1,2,1015.809952
-1,2,1015.81166
-1,2,1015.813363
-1,2,1015.815066
-1,2,1015.816766
-2,3,1015.819271
0,1,1015.820163
-1,2,1015.82187
-1,2,1015.82357
-1,2,1015.825269
-1,2,1015.826967
-1,2,1015.828674
-1,2,1015.830378
-1,2,1015.832087
-2,3,1015.834591
0,1,1015.835482
-1,2,1015.837185
-1,2,1015.83889
0,1,1015.839782
0,1,1015.840986
-1,2,1015.842843
-1,2,1015.844596
-1,2,1015.846325
-1,2,1015.848048
-1,2,1015.849773
-1,2,1015.851581
-1,2,1015.853303
-2,3,1015.856797
-1,2,1015.858742
0,1,1015.859712
0,1,1015.860765
-1,2,1015.862511
-2,3,1015.865029
0,1,1015.865924
-1,2,1015.86763
-1,2,1015.86934
-1,2,1015.871174
-1,2,1015.873024
-1,2,1015.87498
0,1,1015.875961
-1,2,1015.877722
-1,2,1015.879449
0,1,1015.88035
0,1,1015.881261
0,1,1015.882164
0,1,1015.883064
-1,2,1015.884782
-1,2,1015.886496
-2,3,1015.88988
-1,2,1015.891659
-1,2,1015.89339
-1,2,1015.895105
-2,3,1015.897634
0,1,1015.898542
-1,2,1015.900255
-1,2,1015.901966
0,1,1015.90287
-1,2,1015.904765
-1,2,1015.906602
0,1,1015.907496
-1,2,1015.909548
0,1,1015.910476
0,1,1015.911374
0,1,1015.912273
-1,2,1015.914034
0,1,1015.914935
-1,2,1015.91665
0,1,1015.917544
0,1,1015.918913
-1,2,1015.92068
0,1,1015.921725
-1,2,1015.924108
-1,2,1015.925775
-1,2,1015.927426
-1,2,1015.929077
-1,2,1015.930725
-1,2,1015.932391
0,1,1015.933262
0,1,1015.934134
-1,2,1015.935796
-1,2,1015.937524
-1,2,1015.939189
-1,2,1015.940844
0,1,1015.941721
-1,2,1015.943671
-1,2,1015.945356
-1,2,1015.947006
-1,2,1015.948662
-1,2,1015.950335
-1,2,1015.951989
0,1,1015.952854
-1,2,1015.954528
0,1,1015.956157
-1,2,1015.957965
-1,2,1015.959619
-1,2,1015.961271
0,1,1015.962139
-1,2,1015.963785
-1,2,1015.965436
-1,2,1015.967083
0,1,1015.967949
0,1,1015.968811
-1,2,1015.970513
-1,2,1015.972244
-1,2,1015.973903
-1,2,1015.975557
-1,2,1015.977499
-1,2,1015.979238
0,1,1015.98011
-1,2,1015.981836
-1,2,1015.983494
-1,2,1015.985144
0,1,1015.986013
0,1,1015.986881
-1,2,1015.989217
-1,2,1015.991055
0,1,1015.991924
-1,2,1015.993578
-1,2,1015.995231
-1,2,1015.996875
-1,2,1015.998519
-1,2,1016.000164
-1,2,1016.001824
-1,2,1016.003474
-1,2,1016.005204
-1,2,1016.006852
0,1,1016.007714
-1,2,1016.009362
-1,2,1016.011483
0,1,1016.012383
-1,2,1016.014045
-1,2,1016.015693
-1,2,1016.017339
-1,2,1016.018986
-1,2,1016.020636
-1,2,1016.023021
0,1,1016.024002
-1,2,1016.025676
-1,2,1016.027575
0,1,1016.028639
-1,2,1016.030287
-1,2,1016.03194
0,1,1016.032805
-1,2,1016.034443
-1,2,1016.036078
0,1,1016.036937
-1,2,1016.03872
0,1,1016.039587
-1,2,1016.041234
-1,2,1016.042886
-1,2,1016.04474
-1,2,1016.046497
-1,2,1016.048171
-1,2,1016.049832
-1,2,1016.051488
-2,3,1016.05393
-1,2,1016.056428
-1,2,1016.058157
-1,2,1016.059813
0,1,1016.060679
-1,2,1016.06236
-1,2,1016.064012
-1,2,1016.065665
-1,2,1016.067306
-1,2,1016.068955
0,1,1016.069819
-1,2,1016.071594
-1,2,1016.073269
-1,2,1016.074933
-1,2,1016.076609
-1,2,1016.078271
0,1,1016.079143
-1,2,1016.080807
-1,2,1016.082457
-1,2,1016.084112
-1,2,1016.085766
-1,2,1016.087421
-1,2,1016.089074
0,1,1016.089945
-1,2,1016.091608
-1,2,1016.093873
-1,2,1016.095627
0,1,1016.096499
0,1,1016.09737
-1,2,1016.099027
-1,2,1016.100702
-1,2,1016.102356
-1,2,1016.104007
-1,2,1016.105669
-1,2,1016.107323
-2,3,1016.109761
0,1,1016.110633
-1,2,1016.112287
0,1,1016.113158
0,1,1016.114029
0,1,1016.114896
0,1,1016.115767
-1,2,1016.117426
-1,2,1016.119079
-1,2,1016.120736
-1,2,1016.122387
-1,2,1016.12404
0,1,1016.124903
-1,2,1016.126564
-1,2,1016.128212
-1,2,1016.129867
-1,2,1016.131525
-1,2,1016.133175
0,1,1016.134042
-1,2,1016.135702
-1,2,1016.137359
0,1,1016.138228
-1,2,1016.139883
-1,2,1016.141546
-1,2,1016.143201
-1,2,1016.144854
-1,2,1016.146508
-1,2,1016.148163
-1,2,1016.149821
0,1,1016.150696
-1,2,1016.152353
-1,2,1016.154008
-1,2,1016.155664
-1,2,1016.157315
-1,2,1016.158964
-1,2,1016.160625
0,1,1016.161495
-1,2,1016.163147
-1,2,1016.164802
0,1,1016.165676
-1,2,1016.167336
0,1,1016.168204
-1,2,1016.169857
0,1,1016.170732
-1,2,1016.172387
0,1,1016.173252
0,1,1016.174119
-1,2,1016.175785
-1,2,1016.177446
-1,2,1016.179099
-1,2,1016.180811
-1,2,1016.182476
-1,2,1016.184125
-1,2,1016.185777
-1,2,1016.18743
-1,2,1016.189089
-1,2,1016.190746
-1,2,1016.192396
0,1,1016.193264
0,1,1016.194131
-1,2,1016.195788
-1,2,1016.197443
-1,2,1016.199102
-1,2,1016.200764
0,1,1016.201628
0,1,1016.202498
-1,2,1016.204151
-1,2,1016.205809
-1,2,1016.20746
-1,2,1016.209116
-1,2,1016.210773
-2,3,1016.213208
-1,2,1016.214862
-1,2,1016.216521
-1,2,1016.218175
-1,2,1016.219828
0,1,1016.220699
0,1,1016.221571
-1,2,1016.223224
-1,2,1016.224879
0,1,1016.225751
0,1,1016.22662
-1,2,1016.228277
-1,2,1016.229937
0,1,1016.230818
-1,2,1016.232477
0,1,1016.233349
-1,2,1016.235006
0,1,1016.235874
0,1,1016.236745
-1,2,1016.238399
-1,2,1016.240053
-1,2,1016.241717
-1,2,1016.243372
-1,2,1016.245029
-1,2,1016.246677
-1,2,1016.248326
-1,2,1016.249977
-1,2,1016.251635
-1,2,1016.253292
-1,2,1016.254943
-1,2,1016.256597
-1,2,1016.258248
-1,2,1016.259901
0,1,1016.260776
0,1,1016.26164
-1,2,1016.263294
-1,2,1016.264953
-1,2,1016.266602
-1,2,1016.268258
-1,2,1016.269911
-1,2,1016.271566
-1,2,1016.27322
0,1,1016.274087
-1,2,1016.275742
0,1,1016.276608
-1,2,1016.278263
-1,2,1016.279917
-1,2,1016.281573
-1,2,1016.28323
-1,2,1016.284878
-1,2,1016.286529
-1,2,1016.288183
-1,2,1016.289837
-1,2,1016.291495
-1,2,1016.293149
-1,2,1016.294801
-1,2,1016.296456
-1,2,1016.298112
0,1,1016.298975
-1,2,1016.30063
-1,2,1016.302287
-1,2,1016.30394
0,1,1016.30481
-1,2,1016.306463
-1,2,1016.308118
0,1,1016.308984
0,1,1016.309851
0,1,1016.310723
-1,2,1016.312375
-1,2,1016.314036
-1,2,1016.315687
-1,2,1016.31734
0,1,1016.318204
-1,2,1016.319857
-1,2,1016.321518
0,1,1016.322385
-1,2,1016.324033
-1,2,1016.325686
-2,3,1016.328127
-1,2,1016.32978
0,1,1016.330653
-1,2,1016.332302
0,1,1016.33317
-1,2,1016.334825
-1,2,1016.33648
-1,2,1016.338131
-1,2,1016.339784
-1,2,1016.341442
-1,2,1016.3431
0,1,1016.343967
-1,2,1016.345623
-1,2,1016.34727
-1,2,1016.348917
-1,2,1016.350571
-1,2,1016.352226
-1,2,1016.353876
-1,2,1016.35553
-1,2,1016.357179
0,1,1016.358042
-1,2,1016.359698
-1,2,1016.361355
-1,2,1016.363012
0,1,1016.363883
0,1,1016.364752
-1,2,1016.366402
-1,2,1016.368053
-1,2,1016.369702
-1,2,1016.371361
-1,2,1016.373015
-2,3,1016.375448
0,1,1016.376315
-1,2,1016.377973
-1,2,1016.379625
-1,2,1016.381285
-1,2,1016.382934
-1,2,1016.384588
-1,2,1016.386239
-1,2,1016.387895
-1,2,1016.389549
0,1,1016.390415
0,1,1016.391286
-1,2,1016.392947
-1,2,1016.394603
-1,2,1016.39626
0,1,1016.39713
-1,2,1016.398794
-1,2,1016.400445
-1,2,1016.402107
-1,2,1016.40376
-1,2,1016.405409
-1,2,1016.407059
0,1,1016.407923
-1,2,1016.409575
-1,2,1016.411283
-1,2,1016.413208
0,1,1016.414095
0,1,1016.414963
0,1,1016.415835
-1,2,1016.417484
-1,2,1016.419129
-1,2,1016.420779
-1,2,1016.423267
-1,2,1016.425028
-1,2,1016.426698
0,1,1016.427571
0,1,1016.428445
0,1,1016.429316
-1,2,1016.430975
-1,2,1016.432641
-1,2,1016.434298
-1,2,1016.435952
0,1,1016.436823
-1,2,1016.438604
0,1,1016.439489
-1,2,1016.441144
-1,2,1016.442799
0,1,1016.443666
0,1,1016.444536
-1,2,1016.446186
-1,2,1016.447842
-1,2,1016.449488
-1,2,1016.451139
-1,2,1016.452784
-1,2,1016.454429
-1,2,1016.456083
-1,2,1016.457736
-1,2,1016.459382
0,1,1016.460247
0,1,1016.46111
-1,2,1016.462759
0,1,1016.463621
-1,2,1016.465269
-1,2,1016.466911
0,1,1016.46778
-1,2,1016.46943
0,1,1016.470296
-1,2,1016.471941
-1,2,1016.473581
-1,2,1016.47534
0,1,1016.476299
-1,2,1016.477977
-1,2,1016.479911
-1,2,1016.481592
-1,2,1016.483247
-1,2,1016.484901
0,1,1016.485848
-1,2,1016.4876
-1,2,1016.490077
0,1,1016.491
-1,2,1016.492666
-1,2,1016.49432
-1,2,1016.496086
-1,2,1016.497786
-1,2,1016.49944
-1,2,1016.501084
0,1,1016.50195
-1,2,1016.503603
-1,2,1016.505489
0,1,1016.506366
-1,2,1016.508031
-1,2,1016.509685
-1,2,1016.511561
-1,2,1016.513428
-1,2,1016.515096
-1,2,1016.516751
-1,2,1016.518399
0,1,1016.519266
-1,2,1016.520925
-1,2,1016.523491
-1,2,1016.525212
-1,2,1016.526862
-1,2,1016.528517
-1,2,1016.53017
-1,2,1016.531998
-1,2,1016.533706
0,1,1016.534572
-1,2,1016.53622
-1,2,1016.538071
-1,2,1016.53979
-1,2,1016.541456
-1,2,1016.543122
-1,2,1016.54478
-1,2,1016.546714
0,1,1016.547614
-1,2,1016.549276
-1,2,1016.550929
-1,2,1016.552576
-1,2,1016.554228
-1,2,1016.556704
-1,2,1016.558412
0,1,1016.559282
-1,2,1016.560933
-1,2,1016.562579
0,1,1016.563442
-1,2,1016.565092
0,1,1016.56596
0,1,1016.566829
-1,2,1016.568482
-1,2,1016.570125
-1,2,1016.571836
-1,2,1016.57348
-1,2,1016.575123
-1,2,1016.576775
-1,2,1016.578419
-1,2,1016.580916
-1,2,1016.582888
-1,2,1016.584539
-1,2,1016.586188
-1,2,1016.58785
-1,2,1017.978263
-1,2,1017.979994
-1,2,1017.981665
-1,2,1017.983318
0,1,1017.984189
-1,2,1017.985889
-1,2,1017.98774
-1,2,1017.990194
-1,2,1017.991894
-1,2,1017.993541
-1,2,1017.995192
-1,2,1017.996849
-1,2,1017.998494
-1,2,1018.000144
-1,2,1018.001787
-1,2,1018.003435
0,1,1018.004412
-1,2,1018.006076
-1,2,1018.007719
-1,2,1018.00936
-1,2,1018.011001
-1,2,1018.012641
-1,2,1018.014415
-1,2,1018.016069
0,1,1018.01693
-1,2,1018.018567
0,1,1018.019427
-1,2,1018.021603
-1,2,1018.023971
-1,2,1018.025647
-1,2,1018.027307
-1,2,1018.029038
0,1,1018.030153
-1,2,1018.031829
-1,2,1018.033479
-1,2,1018.035133
-1,2,1018.03677
0,1,1018.037696
-2,3,1018.04014
-1,2,1018.041785
-2,3,1018.044208
-2,3,1018.046642
-1,2,1018.048288
-1,2,1018.049933
-1,2,1018.051577
-1,2,1018.053216
-2,3,1018.055922
0,1,1018.056814
-1,2,1018.058477
0,1,1018.059346
0,1,1018.060222
-1,2,1018.061875
-1,2,1018.063528
-1,2,1018.065183
-1,2,1018.066831
-1,2,1018.068482
-1,2,1018.070135
-1,2,1018.072425
0,1,1018.073468
0,1,1018.074356
-1,2,1018.076012
-2,3,1018.07844
-1,2,1018.080083
-1,2,1018.08177
-1,2,1018.083423
-1,2,1018.085075
-1,2,1018.086717
0,1,1018.087697
-1,2,1018.089368
-1,2,1018.091012
-1,2,1018.092653
-1,2,1018.09432
-1,2,1018.095959
-1,2,1018.097655
-1,2,1018.099303
-1,2,1018.100949
-1,2,1018.10259
0,1,1018.103453
-1,2,1018.105182
-1,2,1018.107491
-1,2,1018.109228
-1,2,1018.110886
-1,2,1018.112547
-1,2,1018.114203
-1,2,1018.115856
0,1,1018.116723
-1,2,1018.118493
0,1,1018.119365
-1,2,1018.121014
-1,2,1018.122678
0,1,1018.123541
-1,2,1018.125185
-1,2,1018.12683
0,1,1018.127699
0,1,1018.128567
0,1,1018.129432
-1,2,1018.131072
-2,3,1018.133494
0,1,1018.134357
-1,2,1018.135997
0,1,1018.136862
0,1,1018.137735
-1,2,1018.139393
0,1,1018.140254
0,1,1018.141119
0,1,1018.141984
-1,2,1018.143631
0,1,1018.144495
-1,2,1018.14614
-1,2,1018.147785
-1,2,1018.149427
-1,2,1018.151071
0,1,1018.151933
0,1,1018.152797
-1,2,1018.154476
0,1,1018.15535
-1,2,1018.156993
0,1,1018.15786
-1,2,1018.159502
-1,2,1018.161142
-1,2,1018.162786
-1,2,1018.164431
0,1,1018.165294
0,1,1018.166167
-1,2,1018.16782
0,1,1018.168685
-1,2,1018.170336
0,1,1018.171197
-1,2,1018.172849
0,1,1018.173716
-1,2,1018.175365
-1,2,1018.177016
-1,2,1018.178663
-1,2,1018.180311
-1,2,1018.181965
-1,2,1018.183607
-1,2,1018.185252
-2,3,1018.187757
-1,2,1018.189401
-1,2,1018.191038
-1,2,1018.192674
0,1,1018.193537
0,1,1018.194396
-1,2,1018.196031
0,1,1018.196953
-1,2,1018.198599
-1,2,1018.200247
-1,2,1018.201911
0,1,1018.202775
-1,2,1018.204417
0,1,1018.205284
-1,2,1018.206931
-1,2,1018.208707
-1,2,1018.210722
0,1,1018.211596
-1,2,1018.213251
-1,2,1018.214919
-1,2,1018.216574
-2,3,1018.219166
-1,2,1018.220952
0,1,1018.221828
0,1,1018.222694
-1,2,1018.224345
-1,2,1018.225993
-1,2,1018.227649
0,1,1018.228521
0,1,1018.229385
-1,2,1018.23103
-1,2,1018.232672
-1,2,1018.234322
-1,2,1018.23597
-1,2,1018.237635
-2,3,1018.240072
-1,2,1018.241715
-1,2,1018.24336
-1,2,1018.245005
0,1,1018.245865
-1,2,1018.247511
-1,2,1018.249158
-1,2,1018.250801
-1,2,1018.252449
-1,2,1018.254096
-1,2,1018.255749
-1,2,1018.257395
-1,2,1018.25905
-1,2,1018.260691
-1,2,1018.262335
-1,2,1018.264001
-1,2,1018.265647
-1,2,1018.26729
-1,2,1018.268937
-1,2,1018.270582
0,1,1018.271441
-1,2,1018.27308
0,1,1018.273942
-1,2,1018.275587
-1,2,1018.277239
-1,2,1018.278886
-1,2,1018.280532
0,1,1018.281394
-1,2,1018.28304
-1,2,1018.284686
-1,2,1018.286329
0,1,1018.287192
-1,2,1018.288843
-1,2,1018.290488
0,1,1018.291351
-1,2,1018.293001
-1,2,1018.294644
-1,2,1018.296288
0,1,1018.297149
-1,2,1018.2988
-1,2,1018.300481
0,1,1018.301345
-1,2,1018.302986
0,1,1018.303843
-1,2,1018.305481
0,1,1018.306341
-1,2,1018.307975
0,1,1018.308832
-1,2,1018.310531
0,1,1018.311395
-1,2,1018.313062
-1,2,1018.314708
-1,2,1018.316351
-1,2,1018.317994
-1,2,1018.319636
-1,2,1018.321283
0,1,1018.322145
-1,2,1018.323794
-1,2,1018.325439
-1,2,1018.327081
-1,2,1018.328724
-1,2,1018.330373
-1,2,1018.332014
0,1,1018.332877
0,1,1018.333736
-1,2,1018.335381
-1,2,1018.337022
-1,2,1018.338713
-1,2,1018.340359
0,1,1018.341223
0,1,1018.342084
-2,3,1018.3445
0,1,1018.345359
-1,2,1018.347003
-1,2,1018.348652
-1,2,1018.350292
-1,2,1018.351932
-1,2,1018.353572
-1,2,1018.355238
-1,2,1018.356886
-1,2,1018.358528
-1,2,1018.360171
-1,2,1018.361813
-2,3,1018.364241
-1,2,1018.365884
-1,2,1018.367526
-1,2,1018.369168
-1,2,1018.370807
-1,2,1018.372445
-1,2,1018.374083
0,1,1018.374941
-1,2,1018.376588
-2,3,1018.379022
-1,2,1018.380663
0,1,1018.381528
-1,2,1018.38317
-2,3,1018.385588
-1,2,1018.387229
-1,2,1018.388875
0,1,1018.389738
0,1,1018.3906
-1,2,1018.392243
-1,2,1018.393881
0,1,1018.394746
0,1,1018.395607
-1,2,1018.397249
0,1,1018.398117
-1,2,1018.399759
0,1,1018.40062
-1,2,1018.402258
-1,2,1018.403893
-1,2,1018.40554
-1,2,1018.407181
-1,2,1018.408831
0,1,1018.40969
-1,2,1018.411335
-1,2,1018.412985
-1,2,1018.41463
0,1,1018.41549
-1,2,1018.417136
0,1,1018.418
-1,2,1018.419638
-1,2,1018.421543
0,1,1018.422439
-1,2,1018.424087
-2,3,1018.42651
-1,2,1018.428151
-1,2,1018.429795
-1,2,1018.431444
-1,2,1018.433092
-1,2,1018.434734
-1,2,1018.436382
-1,2,1018.4381
-2,3,1018.441239
0,1,1018.44214
-1,2,1018.443789
-1,2,1018.445437
-1,2,1018.447074
-1,2,1018.448723
0,1,1018.449588
-1,2,1018.451235
-1,2,1018.452881
-1,2,1018.45461
-1,2,1018.456271
0,1,1018.457135
-1,2,1018.458782
0,1,1018.459643
-1,2,1018.461291
-1,2,1018.462973
-1,2,1018.464629
-1,2,1018.466277
0,1,1018.467139
-1,2,1018.468783
0,1,1018.469646
0,1,1018.47051
-1,2,1018.472157
0,1,1018.473022
-1,2,1018.47467
-1,2,1018.476312
0,1,1018.47717
-1,2,1018.478809
-1,2,1018.480451
-1,2,1018.482097
-1,2,1018.48374
-1,2,1018.485392
-1,2,1018.487048
0,1,1018.488068
-1,2,1018.489792
0,1,1018.490649
-1,2,1018.492287
-1,2,1018.493921
-1,2,1018.495552
-1,2,1018.497184
-1,2,1018.498888
-1,2,1018.500532
-1,2,1018.502184
0,1,1018.503047
-1,2,1018.504716
-1,2,1018.507075
0,1,1018.50798
0,1,1018.508851
0,1,1018.509718
-1,2,1018.511373
-1,2,1018.51302
-1,2,1018.51467
-1,2,1018.516496
-1,2,1018.518153
-1,2,1018.519795
-1,2,1018.521813
0,1,1018.522717
-1,2,1018.524375
-1,2,1018.526034
0,1,1018.5269
-1,2,1018.528546
-1,2,1018.530192
0,1,1018.531059
0,1,1018.531925
0,1,1018.532794
-1,2,1018.534445
-1,2,1018.5361
-1,2,1018.537774
-1,2,1018.54019
0,1,1018.54109
-1,2,1018.542736
-1,2,1018.544386
0,1,1018.545251
-1,2,1018.5469
0,1,1018.547766
-1,2,1018.549416
-1,2,1018.551071
-1,2,1018.552721
-1,2,1018.55465
-1,2,1018.556569
0,1,1018.557446
-1,2,1018.559101
-1,2,1018.560755
0,1,1018.561619
-1,2,1018.563269
0,1,1018.564141
0,1,1018.565007
-1,2,1018.566656
-1,2,1018.568307
-1,2,1018.569957
0,1,1018.570822
0,1,1018.572254
-1,2,1018.57416
0,1,1018.57503
0,1,1018.575902
-1,2,1018.577556
-1,2,1018.579201
-1,2,1018.580847
-1,2,1018.582829
0,1,1018.58384
-1,2,1018.585661
0,1,1018.58653
-1,2,1018.588591
-1,2,1018.5903
-1,2,1018.591963
